id,fecha,latitud,longitud,direccion,barrioNombre,altura,fuste,faseVital,estadoFitosanitario,inclinacion,ahuecamiento,problemaDesrames,problemaDescalzado,problemaFustePartido,problemaObjetoExtranio,problemaGrieta,problemaDesequilibrioCopa,manejoInadecuado,intervenciones,distForestalAdecuada,interf,cazuela,levantamientoVereda,observaciones,especieNombre,lugarRelevamientoNombre,tipoLugarNombre
55726,7/2/2018,-31.41989011,-64.169834,993,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol,F,Facundo Zuviría 900-1000,Calle
55727,7/2/2018,-31.41990556,-64.16975956,993,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 900-1000,Calle
55728,7/2/2018,-31.41992158,-64.16968547,/-997,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Severo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,La Plata 596,Fresno Americano,Facundo Zuviría 900-1000,Calle
55731,7/2/2018,-31.41994733,-64.16951414,1007,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol,F,Facundo Zuviría 1000-1100,Calle
55732,7/2/2018,-31.41995906,-64.16943736,1015,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Adecuada,No,En misma cazuela con un Ficus,Guaran Amarillo,Facundo Zuviría 1000-1100,Calle
55733,7/2/2018,-31.41994247,-64.16943133,1015,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Severo,Sin intervenciones,FALSE,FALSE,Adecuada,No,En misma cazuela con Guarán,Ficus Benjamina,Facundo Zuviría 1000-1100,Calle
55734,7/2/2018,-31.41997709,-64.16936629,1015,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Severo,Mantenimiento,FALSE,FALSE,Adecuada,No,,Siempre Verde,Facundo Zuviría 1000-1100,Calle
55735,7/2/2018,-31.41999054,-64.16929487,1029,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1000-1100,Calle
55736,7/2/2018,-31.42000398,-64.16921239,1041,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Amarilla,Facundo Zuviría 1000-1100,Calle
55737,7/2/2018,-31.4199974,-64.1691792,1041,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Tocón,F,Facundo Zuviría 1000-1100,Calle
55738,7/2/2018,-31.4200283,-64.16909304,1065,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Despunte,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1000-1100,Calle
55739,7/2/2018,-31.42005005,-64.16897569,1075,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1000-1100,Calle
55740,7/2/2018,-31.42007437,-64.1688627,1085,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Roble Europeo,Facundo Zuviría 1000-1100,Calle
55741,7/2/2018,-31.42005892,-64.16886874,1085,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Sin intervenciones,FALSE,FALSE,Franja Verde,No,,Limpiatubos,Facundo Zuviría 1000-1100,Calle
55742,7/2/2018,-31.42009154,-64.16875776,1085,Juniors,Entre 4m. y 7m.,"Mayor 0,40m",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1000-1100,Calle
55743,7/2/2018,-31.42011586,-64.16862633,1099,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol,F,Facundo Zuviría 1000-1100,Calle
55746,7/2/2018,-31.42014647,-64.16842248,/-1101,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Despunte,TRUE,FALSE,Franja Verde,No,San Nicolás 591,Jacarandá,Facundo Zuviría 1100-1200,Calle
55747,7/2/2018,-31.42015992,-64.16835476,/-1101,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Malo,No,Severo,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,Árbol enfermo,Acacia Visco,Facundo Zuviría 1100-1200,Calle
55748,7/2/2018,-31.42017222,-64.1682877,1121,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1100-1200,Calle
55749,7/2/2018,-31.42018681,-64.16821729,1121,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1100-1200,Calle
55750,7/2/2018,-31.42019826,-64.16814923,1129,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Facundo Zuviría 1100-1200,Calle
55751,7/2/2018,-31.42021085,-64.16808151,1129,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Facundo Zuviría 1100-1200,Calle
55752,7/2/2018,-31.42022486,-64.16801445,1129,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Facundo Zuviría 1100-1200,Calle
55753,7/2/2018,-31.42023774,-64.16794639,1155,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Facundo Zuviría 1100-1200,Calle
55754,7/2/2018,-31.42025119,-64.16788101,1165,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Facundo Zuviría 1100-1200,Calle
55755,7/2/2018,-31.4202612,-64.16782368,1165,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol,F,Facundo Zuviría 1100-1200,Calle
55756,7/2/2018,-31.4202735,-64.16775964,1173,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1100-1200,Calle
55757,7/2/2018,-31.42028466,-64.16769728,1175,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1100-1200,Calle
55758,7/2/2018,-31.4203004,-64.16763324,1183,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1100-1200,Calle
55759,7/2/2018,-31.42031242,-64.1675749,1193,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,Facundo Zuviría 1100-1200,Calle
55760,7/2/2018,-31.42032529,-64.16750953,1193,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1100-1200,Calle
55761,7/2/2018,-31.42034103,-64.16735463,/-1207,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Visco,Facundo Zuviría 1200-1300,Calle
55762,7/2/2018,-31.42035762,-64.16726712,1213,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1200-1300,Calle
55763,7/2/2018,-31.42037593,-64.16718062,1221,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1200-1300,Calle
55764,7/2/2018,-31.42039367,-64.16709647,1225,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,Facundo Zuviría 1200-1300,Calle
55765,7/2/2018,-31.420426,-64.16695364,1237,Juniors,Mayor a 10m,"Mayor 0,40m",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Roble Sedoso,Facundo Zuviría 1200-1300,Calle
55766,7/2/2018,-31.42044918,-64.16681081,1259,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1200-1300,Calle
55767,7/2/2018,-31.4204652,-64.16672196,1259,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1200-1300,Calle
55768,7/2/2018,-31.42047922,-64.16664384,1275,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1200-1300,Calle
55769,7/2/2018,-31.42049124,-64.16657377,1279,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1200-1300,Calle
55770,7/2/2018,-31.4205064,-64.1665037,/-1287,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol.Arbustiva.Posadas 598,F,Facundo Zuviría 1200-1300,Calle
55771,7/2/2018,-31.42051956,-64.16643463,/-1299,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,Árbol en la esquina.Posadas 598,Jacarandá,Facundo Zuviría 1200-1300,Calle
55772,7/2/2018,-31.42055733,-64.16627839,/-1301,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,Posadas 599,Lapacho Amarilla,Facundo Zuviría 1300-1400,Calle
55773,7/2/2018,-31.42057135,-64.16620295,1325,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Pezuña de Vaca flor Rosada,Facundo Zuviría 1300-1400,Calle
55774,7/2/2018,-31.42058766,-64.16612651,1325,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Pezuña de Vaca flor Rosada,Facundo Zuviría 1300-1400,Calle
55775,7/2/2018,-31.42060168,-64.16605745,1325,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1300-1400,Calle
55776,7/2/2018,-31.42061398,-64.1659924,1327,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Pezuña de Vaca flor Blanca,Facundo Zuviría 1300-1400,Calle
55777,7/2/2018,-31.42062857,-64.16592166,1341,Juniors,Menor a 4m.,"Menor a 0,10m.",Recién implantado,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Otra especie,Facundo Zuviría 1300-1400,Calle
55778,7/2/2018,-31.42064259,-64.16585024,1341,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,Faltante de árbol,F,Facundo Zuviría 1300-1400,Calle
55779,7/2/2018,-31.42065632,-64.16577581,1351,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,Facundo Zuviría 1300-1400,Calle
55780,7/2/2018,-31.42067235,-64.16570138,1351,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Guaran Amarillo,Facundo Zuviría 1300-1400,Calle
55783,7/2/2018,-31.42068722,-64.16562729,1375,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1300-1400,Calle
55784,7/2/2018,-31.42070096,-64.1655609,1375,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Otra especie,Facundo Zuviría 1300-1400,Calle
55785,7/2/2018,-31.42071383,-64.16549217,1385,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Aguaribay,Facundo Zuviría 1300-1400,Calle
55786,7/2/2018,-31.42072842,-64.16542646,/-1395,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,Agustín Garzón Agulla 596,Lapacho Rosado,Facundo Zuviría 1300-1400,Calle
55787,7/2/2018,-31.42074359,-64.16535672,/-1397,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,Agustín Garzón Agulla 596,Otra especie,Facundo Zuviría 1300-1400,Calle
55788,7/2/2018,-31.42075532,-64.16519981,/-1403,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Añoso,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,Agustín Garzón Agulla 583,Palo Borracho,Facundo Zuviría 1400-1500,Calle
55789,7/2/2018,-31.42077105,-64.16511968,/-1403,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,Agustín Garzón Agulla 583,Palo Borracho,Facundo Zuviría 1400-1500,Calle
55790,7/2/2018,-31.42078421,-64.16503586,1411,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Facundo Zuviría 1400-1500,Calle
55791,7/2/2018,-31.42079938,-64.16495707,1425,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Facundo Zuviría 1400-1500,Calle
55792,7/2/2018,-31.42081483,-64.16487727,1445,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Añoso,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Palo Borracho,Facundo Zuviría 1400-1500,Calle
55793,7/2/2018,-31.42082971,-64.16478842,1455,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Facundo Zuviría 1400-1500,Calle
55794,7/2/2018,-31.42085059,-64.1646979,1477,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Facundo Zuviría 1400-1500,Calle
55795,7/2/2018,-31.42087091,-64.1645591,1487,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Mora Negra - Blanca,Facundo Zuviría 1400-1500,Calle
55796,7/2/2018,-31.42089151,-64.16446254,1487,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Facundo Zuviría 1400-1500,Calle
55797,7/2/2018,-31.42090638,-64.16437436,/-1495,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,Salto 582,Lapacho Rosado,Facundo Zuviría 1400-1500,Calle
55798,7/2/2018,-31.42092155,-64.16428618,/-1495,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Añoso,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,Salto 582,Palo Borracho,Facundo Zuviría 1400-1500,Calle
56147,7/2/2018,-31.4217361,-64.1620167,1011,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Adecuada,No,,Crespón,Alvarez de Arenales 1000-1100,Calle
56148,7/2/2018,-31.42172809,-64.16194361,1011,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Alvarez de Arenales 1000-1100,Calle
56149,7/2/2018,-31.42173925,-64.16184839,1011,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Alvarez de Arenales 1000-1100,Calle
56150,7/2/2018,-31.42174412,-64.16176222,1025,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Alvarez de Arenales 1000-1100,Calle
56151,7/2/2018,-31.4217547,-64.1616955,1025,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Crespón,Alvarez de Arenales 1000-1100,Calle
56152,7/2/2018,-31.42175556,-64.16160196,/-1051,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Alvarez de Arenales 1000-1100,Calle
56153,7/2/2018,-31.42174097,-64.16316602,/-911,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Malo,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Inadecuada,No,esquina Uruguay 685,Siempre Verde,Alvarez de Arenales 900-1000,Calle
56154,7/2/2018,-31.42174383,-64.16308422,/-911,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Inadecuada,No,esquina Uruguay 685,Siempre Verde,Alvarez de Arenales 900-1000,Calle
56155,7/2/2018,-31.42174011,-64.16301247,915,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,Alvarez de Arenales 900-1000,Calle
56156,7/2/2018,-31.42174125,-64.16294374,915,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,Considerable,,Fresno Americano,Alvarez de Arenales 900-1000,Calle
56157,7/2/2018,-31.42174583,-64.16288573,937,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Alvarez de Arenales 900-1000,Calle
56158,7/2/2018,-31.42175012,-64.16281097,937,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Alvarez de Arenales 900-1000,Calle
56159,7/2/2018,-31.42174555,-64.16273251,983,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,Alvarez de Arenales 900-1000,Calle
56160,7/2/2018,-31.42174268,-64.1625917,983,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,Leve,,Siempre Verde,Alvarez de Arenales 900-1000,Calle
56161,7/2/2018,-31.42174726,-64.16248776,989,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Inadecuada,Leve,,Crespón,Alvarez de Arenales 900-1000,Calle
56162,7/2/2018,-31.42174497,-64.16242875,989,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Crespón,Alvarez de Arenales 900-1000,Calle
56163,7/2/2018,-31.42174698,-64.1623731,/-995,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,esquina Asuncion 620,Crespón,Alvarez de Arenales 900-1000,Calle
56164,7/2/2018,-31.42174984,-64.16229296,/-995,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,esquina Asuncion 620,Crespón,Alvarez de Arenales 900-1000,Calle
56165,7/2/2018,-31.42175499,-64.16221686,/-995,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,esquina Asuncion 620,Crespón,Alvarez de Arenales 900-1000,Calle
56166,7/2/2018,-31.42178045,-64.16429926,/-811,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Alvarez de Arenales 800-900,Calle
